review_id,restaurant_id,rating,review_text,compound,vader_sentiment,textblob_polarity,textblob_subjectivity,dominant_topic
REV108887,REST1044,2.8,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV108888,REST1090,4.6,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV108889,REST1170,4.1,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV108890,REST1040,3.6,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV108891,REST1092,5.0,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV108892,REST1171,3.8,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV108893,REST1170,5.0,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV108894,REST1045,3.7,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV108895,REST1036,5.0,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV108896,REST1127,4.4,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV108897,REST1089,5.0,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV108898,REST1040,3.3,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV108899,REST1105,4.8,Best BBQ in town! The Ribs was incredible.,0.0,Neutral,0.0,0.0,4
REV108900,REST1116,1.5,Disappointing flavors and generous portions. Highly not recommended!,0.0,Neutral,0.0,0.0,2
REV108901,REST1031,4.6,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV108902,REST1012,4.7,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV108903,REST1080,3.6,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV108904,REST1191,3.8,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV108905,REST1081,4.2,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV108906,REST1143,3.8,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV108907,REST1125,3.0,Best Seafood in town! The Lobster Roll was incredible.,0.0,Neutral,0.0,0.0,1
REV108908,REST1020,5.0,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV108909,REST1197,4.5,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV108910,REST1098,5.0,Best Thai in town! The Spring Rolls was incredible.,0.0,Neutral,0.0,0.0,2
REV108911,REST1056,5.0,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV108912,REST1070,3.9,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV108913,REST1122,4.7,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV108914,REST1110,4.3,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV108915,REST1088,5.0,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV108916,REST1074,5.0,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV108917,REST1080,4.7,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV108918,REST1153,3.0,Best Seafood in town! The Grilled Salmon was incredible.,0.0,Neutral,0.0,0.0,4
REV108919,REST1000,4.3,Best Seafood in town! The Calamari was incredible.,0.0,Neutral,0.0,0.0,4
REV108920,REST1006,4.5,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV108921,REST1109,4.0,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV108922,REST1150,5.0,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV108923,REST1096,5.0,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV108924,REST1155,3.9,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV108925,REST1124,2.4,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV108926,REST1052,4.0,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV108927,REST1134,4.8,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV108928,REST1191,3.3,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV108929,REST1115,4.0,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV108930,REST1156,3.5,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV108931,REST1185,5.0,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV108932,REST1062,4.0,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV108933,REST1122,3.6,Best Indian in town! The Samosa was incredible.,0.0,Neutral,0.0,0.0,1
REV108934,REST1071,4.8,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV108935,REST1020,4.2,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV108936,REST1131,5.0,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV108937,REST1018,5.0,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV108938,REST1132,5.0,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV108939,REST1151,5.0,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV108940,REST1152,4.3,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV108941,REST1150,5.0,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV108942,REST1189,4.3,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV108943,REST1082,4.2,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV108944,REST1082,4.9,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV108945,REST1070,5.0,Best Vegetarian in town! The Veggie Burger was incredible.,0.0,Neutral,0.0,0.0,4
REV108946,REST1032,4.5,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV108947,REST1156,3.1,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV108948,REST1086,3.3,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV108949,REST1182,4.1,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV108950,REST1171,2.9,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV108951,REST1040,2.7,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV108952,REST1030,3.6,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV108953,REST1125,5.0,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV108954,REST1162,4.1,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV108955,REST1048,4.5,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV108956,REST1150,4.1,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV108957,REST1164,4.9,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV108958,REST1105,5.0,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV108959,REST1127,4.3,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV108960,REST1193,5.0,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV108961,REST1169,3.6,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV108962,REST1153,4.8,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV108963,REST1175,4.0,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV108964,REST1059,5.0,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV108965,REST1037,5.0,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV108966,REST1098,5.0,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV108967,REST1077,4.1,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV108968,REST1030,2.4,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV108969,REST1052,4.7,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV108970,REST1163,3.8,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV108971,REST1141,5.0,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV108972,REST1128,4.5,Best Chinese in town! The Kung Pao Chicken was incredible.,0.0,Neutral,0.0,0.0,5
REV108973,REST1182,5.0,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV108974,REST1000,4.7,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV108975,REST1158,4.5,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV108976,REST1055,3.7,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV108977,REST1189,4.2,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV108978,REST1011,3.3,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV108979,REST1016,4.6,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV108980,REST1140,3.5,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV108981,REST1123,4.0,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV108982,REST1145,5.0,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV108983,REST1185,5.0,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV108984,REST1057,5.0,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV108985,REST1000,4.3,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV108986,REST1135,5.0,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV108987,REST1143,4.5,Best Italian in town! The Margherita Pizza was incredible.,0.0,Neutral,0.0,0.0,5
REV108988,REST1031,3.7,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV108989,REST1137,4.7,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV108990,REST1105,4.9,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV108991,REST1095,5.0,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV108992,REST1188,3.9,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV108993,REST1081,3.2,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV108994,REST1090,3.7,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV108995,REST1084,3.5,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV108996,REST1138,4.1,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV108997,REST1038,3.6,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV108998,REST1074,5.0,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV108999,REST1011,3.0,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV109000,REST1029,4.0,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV109001,REST1015,5.0,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV109002,REST1029,3.5,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV109003,REST1171,3.7,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV109004,REST1022,2.7,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV109005,REST1111,4.4,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV109006,REST1004,4.8,Best Mexican in town! The Quesadilla was incredible.,0.0,Neutral,0.0,0.0,4
REV109007,REST1091,5.0,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV109008,REST1085,3.8,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV109009,REST1141,5.0,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV109010,REST1122,4.0,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV109011,REST1174,3.3,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV109012,REST1078,4.9,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV109013,REST1166,4.6,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV109014,REST1167,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV109015,REST1103,5.0,Best Mexican in town! The Quesadilla was incredible.,0.0,Neutral,0.0,0.0,4
REV109016,REST1077,3.5,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV109017,REST1124,4.0,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV109018,REST1016,4.9,Best Seafood in town! The Fish Tacos was incredible.,0.0,Neutral,0.0,0.0,1
REV109019,REST1165,5.0,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV109020,REST1063,3.4,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV109021,REST1066,5.0,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV109022,REST1140,5.0,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV109023,REST1194,4.2,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV109024,REST1042,5.0,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV109025,REST1175,3.9,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV109026,REST1013,3.1,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV109027,REST1127,4.8,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV109028,REST1136,4.3,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV109029,REST1058,3.9,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV109030,REST1027,4.6,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV109031,REST1025,4.3,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV109032,REST1104,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV109033,REST1059,4.4,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV109034,REST1107,3.9,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV109035,REST1151,4.7,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV109036,REST1197,5.0,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV109037,REST1149,3.4,Best Thai in town! The Spring Rolls was incredible.,0.0,Neutral,0.0,0.0,2
REV109038,REST1009,4.3,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV109039,REST1165,4.9,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV109040,REST1059,4.2,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV109041,REST1024,4.8,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV109042,REST1097,4.1,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV109043,REST1022,3.7,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV109044,REST1067,5.0,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV109045,REST1066,4.7,Best Thai in town! The Tom Yum was incredible.,0.0,Neutral,0.0,0.0,2
REV109046,REST1128,4.1,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV109047,REST1186,3.5,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV109048,REST1172,4.7,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV109049,REST1142,5.0,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV109050,REST1124,3.7,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV109051,REST1048,3.8,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV109052,REST1152,4.7,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV109053,REST1044,4.3,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV109054,REST1124,5.0,Best French in town! The Croissant was incredible.,0.0,Neutral,0.0,0.0,4
REV109055,REST1066,3.0,Best Thai in town! The Pad Thai was incredible.,0.0,Neutral,0.0,0.0,1
REV109056,REST1177,3.8,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV109057,REST1072,3.2,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV109058,REST1098,4.1,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV109059,REST1184,3.9,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV109060,REST1065,4.6,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV109061,REST1002,5.0,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV109062,REST1160,4.6,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV109063,REST1001,4.7,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV109064,REST1163,3.3,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV109065,REST1044,4.7,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV109066,REST1018,3.5,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV109067,REST1078,5.0,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV109068,REST1054,4.5,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV109069,REST1104,4.2,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV109070,REST1062,5.0,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV109071,REST1114,4.2,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV109072,REST1157,4.4,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV109073,REST1074,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV109074,REST1117,4.2,Best Japanese in town! The Ramen was incredible.,0.0,Neutral,0.0,0.0,4
REV109075,REST1068,4.9,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV109076,REST1106,5.0,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV109077,REST1040,3.6,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV109078,REST1181,4.3,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV109079,REST1058,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV109080,REST1128,3.9,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV109081,REST1019,4.4,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV109082,REST1198,4.8,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV109083,REST1152,3.3,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV109084,REST1010,5.0,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV109085,REST1026,5.0,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV109086,REST1026,3.9,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV109087,REST1002,3.3,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV109088,REST1137,4.0,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV109089,REST1128,3.0,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV109090,REST1028,3.9,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV109091,REST1144,4.5,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV109092,REST1062,2.3,Best Indian in town! The Butter Chicken was incredible.,0.0,Neutral,0.0,0.0,2
REV109093,REST1021,4.7,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV109094,REST1128,4.5,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV109095,REST1090,5.0,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV109096,REST1036,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV109097,REST1126,5.0,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV109098,REST1026,5.0,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV109099,REST1025,4.4,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV109100,REST1032,4.0,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV109101,REST1008,4.6,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV109102,REST1148,3.5,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV109103,REST1181,5.0,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV109104,REST1156,5.0,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV109105,REST1135,3.0,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV109106,REST1136,5.0,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV109107,REST1195,4.7,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV109108,REST1010,4.3,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV109109,REST1013,5.0,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV109110,REST1193,3.3,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV109111,REST1002,4.6,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV109112,REST1087,4.8,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV109113,REST1123,4.7,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV109114,REST1126,2.4,Best Mexican in town! The Burrito was incredible.,0.0,Neutral,0.0,0.0,2
REV109115,REST1159,3.9,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV109116,REST1043,3.7,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV109117,REST1084,3.1,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV109118,REST1044,5.0,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV109119,REST1044,3.8,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV109120,REST1075,4.8,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV109121,REST1075,3.7,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV109122,REST1164,5.0,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV109123,REST1153,5.0,Best Seafood in town! The Calamari was incredible.,0.0,Neutral,0.0,0.0,4
REV109124,REST1014,3.9,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV109125,REST1055,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV109126,REST1061,5.0,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV109127,REST1166,3.4,Overpriced for what you get. Won't be returning.,0.0,Neutral,0.0,0.0,1
REV109128,REST1139,4.8,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV109129,REST1003,3.1,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV109130,REST1148,2.6,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV109131,REST1037,4.5,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV109132,REST1150,5.0,Absolutely loved everything! From appetizers to dessert.,0.0,Neutral,0.0,0.0,5
REV109133,REST1053,5.0,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV109134,REST1107,5.0,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV109135,REST1029,3.8,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV109136,REST1007,3.7,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV109137,REST1047,5.0,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV109138,REST1098,3.1,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV109139,REST1190,4.0,Best Seafood in town! The Fish Tacos was incredible.,0.0,Neutral,0.0,0.0,1
REV109140,REST1058,3.3,Disappointing. Service was slow and food was cold.,0.0,Neutral,0.0,0.0,5
REV109141,REST1074,4.8,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV109142,REST1001,4.0,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV109143,REST1114,4.5,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV109144,REST1189,5.0,Best Mexican in town! The Tacos was incredible.,0.0,Neutral,0.0,0.0,5
REV109145,REST1154,4.5,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV109146,REST1018,3.5,Not worth the hype. There are better options nearby.,0.0,Neutral,0.0,0.0,4
REV109147,REST1105,2.9,Food was good but the wait was too long.,0.0,Neutral,0.0,0.0,5
REV109148,REST1040,4.4,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV109149,REST1094,2.8,Average experience. Food was okay but nothing special.,0.0,Neutral,0.0,0.0,2
REV109150,REST1092,5.0,Amazing flavors and generous portions. Highly recommended!,0.0,Neutral,0.0,0.0,4
REV109151,REST1166,5.0,Great food and excellent service! Will definitely come back.,0.0,Neutral,0.0,0.0,3
REV109152,REST1134,4.1,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV109153,REST1101,4.8,Cozy atmosphere and friendly staff. Perfect for date night.,0.0,Neutral,0.0,0.0,1
REV109154,REST1043,5.0,Best Italian in town! The Margherita Pizza was incredible.,0.0,Neutral,0.0,0.0,5
